p1,v1,p2,v2,p3,v3,p4,v4,dt
360.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
360.0,0.0,0.0,0.07721855882181217,0.0,-1.955794530211108,-0.0,-1.6406250000002842,50
360.0,0.0,0.0038609279410906083,0.23656112998367007,-0.0977897265105554,-5.863532960765383,-0.08203125000001421,-4.921874999999432,50
360.0,0.0,0.015688984440274112,0.4105699109842931,-0.39096637454882455,-9.759774194499471,-0.3281249999999858,-8.203125,50
360.0,0.0,0.036217479989488766,0.6088563788864576,-0.8789550842737981,-13.637034655135949,-0.7382812499999858,-11.484375000000568,50
360.0,0.0,0.06666029893381165,0.8407870831689479,-1.5608068170305955,-17.48809882971898,-1.3125000000000142,-14.765624999999716,50
360.0,0.0,0.10869965309225904,1.115393671001641,-2.4352117585165445,-21.306119091390485,-2.05078125,-18.046875000000284,50
360.0,0.0,0.1644693366423411,1.441290596208944,-3.5005177130860687,-25.084708429490377,-2.953125000000014,-21.32812499999943,50
360.0,0.0,0.2365338664527883,1.826602277608913,-4.754753134560588,-28.818024486977833,-4.019531249999986,-24.609375,50
360.0,0.0,0.32786398033323394,2.278901179121817,-6.195654358909479,-32.50084359753487,-5.249999999999986,-27.89062500000057,50
360.0,0.0,0.4418090392893248,2.805157955027937,-7.820696538786223,-36.12862384442366,-6.644531250000014,-31.171874999999716,50
360.0,0.0,0.5820669370407217,3.4117044545354247,-9.627127731007405,-39.69755651482387,-8.203125,-34.453125000000284,50
360.0,0.0,0.7526521597674929,4.104210024947008,-11.6120055567486,-43.20460568430775,-9.925781250000014,-37.73437499999943,50
360.0,0.0,0.9578626610148433,4.887671207836775,-13.772235840963987,-46.64753602093015,-11.812499999999986,-41.015625,50
360.0,0.0,1.202246221406682,5.766414600807934,-16.104612642010494,-50.02492923554769,-13.863281249999986,-44.29687500000057,50
360.0,0.0,1.4905669514470787,6.744112370776634,-18.60585910378788,-53.33618991338369,-16.078125000000014,-47.578124999999716,50
360.0,0.0,1.8277725699859104,7.823809662825454,-21.272668599457063,-56.581541733042684,-18.45703125,-50.859375000000284,50
360.0,0.0,2.218963053127183,9.00796295838262,-24.101745686109197,-59.76201530809675,-21.000000000000014,-54.14062499999943,50
360.0,0.0,2.669361201046314,10.298488302764497,-27.089846451514035,-62.87942906935626,-23.707031249999986,-57.421875,50
360.0,0.0,3.184285616184539,11.696818246115015,-30.233817904981848,-65.9363647436777,-26.578124999999986,-60.70312500000057,50
360.0,0.0,3.7691265284902897,13.203966324323346,-33.53063614216573,-68.93613907989646,-29.613281250000014,-63.984374999999716,50
360.0,0.0,4.429324844706457,14.820597944593317,-36.977443096160556,-71.8827735288869,-32.8125,-67.26562500000028,50
360.0,0.0,5.170354741936123,16.547106631354325,-40.5715817726049,-74.78096361061688,-36.175781250000014,-70.54687499999943,50
360.0,0.0,5.997710073503839,18.383694727812383,-44.310629953135745,-77.63604970410256,-39.703124999999986,-73.828125,50
360.0,0.0,6.916894809894458,20.33045783271632,-48.19243243834087,-80.45399098755439,-43.394531249999986,-77.10937500000057,50
360.0,0.0,7.933417701530274,22.38747247718038,-52.21513198771859,-83.24134424641159,-47.250000000000014,-80.39062499999972,50
360.0,0.0,9.052791325389293,24.55488681069511,-56.37719920003917,-86.00524926973065,-51.26953125,-83.67187500000028,50
360.0,0.0,10.280535665924049,26.833014368122576,-60.677461663525705,-88.75342258370722,-55.453125000000014,-86.95312499999943,50
360.0,0.0,11.622186384330178,29.222431333366217,-65.11513279271107,-91.49416134148538,-59.800781249999986,-90.234375,50
360.0,0.0,13.083307950998488,31.724078106196885,-69.68984085978533,-94.23635931744911,-64.31249999999999,-93.51562500000057,50
360.0,0.0,14.669511856308333,34.339366427519735,-74.40165882565779,-96.98953716467571,-68.98828125000001,-96.79687499999972,50
360.0,0.0,16.38648017768432,37.07029384202514,-79.25113568389158,-99.76388941028347,-73.828125,-100.07812500000028,50
360.0,0.0,18.239994869785576,39.91956790080167,-84.23933015440575,-102.57035112003052,-78.83203125000001,-103.35937499999943,50
360.0,0.0,20.23597326482566,42.89074326630384,-89.36784771040728,-105.42068780302571,-83.99999999999999,-106.640625,50
360.0,0.0,22.380510428140852,45.98837582924489,-94.63888210055856,-108.32761300955553,-89.33203124999999,-109.92187500000057,50
360.0,0.0,24.679929219603096,49.21819915393115,-100.05526275103634,-111.30493928088583,-94.82812500000001,-113.20312499999972,50
360.0,0.0,27.140839177299654,52.587330138000254,-105.62050971508063,-114.3677697537484,-100.48828125,-116.484375,50
360.0,0.0,29.770205684199667,56.104512850998844,-111.33889820276805,-117.53273996740916,-106.3125,-119.765625,50
360.0,0.0,32.57543132674961,59.7804123158582,-117.21553520113851,-120.81832250280826,-112.30078125,-123.046875,50
360.0,0.0,35.56445194254252,63.62797382836618,-123.25645132627892,-124.24521134774125,-118.453125,-126.328125,50
360.0,0.0,38.74585063396083,67.66286873204876,-129.46871189366598,-127.83680884444493,-124.76953125,-129.609375,50
360.0,0.0,42.128994070563266,70.09755559013797,-135.86055233588823,-128.36195389294744,-131.25,-129.609375,50
360.0,0.0,45.633871850070165,70.69935834122987,-142.2786500305356,-125.77219563834717,-137.73046875,-126.328125,50
360.0,0.0,49.16883976713166,71.16160104270648,-148.56725981245296,-123.28143098116925,-144.046875,-123.046875,50
360.0,0.0,52.72691981926698,71.49401335931742,-154.73133136151142,-120.8742128631684,-150.19921875,-119.765625,50
360.0,0.0,56.30162048723285,71.70459157670592,-160.77504200466984,-118.53641241262096,-156.1875,-116.484375,50
360.0,0.0,59.88685006606815,71.79980787639408,-166.7018626253009,-116.2549792929508,-162.01171875,-113.203125,50
360.0,0.0,63.47684045988785,71.78478171059623,-172.51461158994843,-114.0177375400583,-167.671875,-109.921875,50
360.0,0.0,67.06607954541767,71.66342025503099,-178.21549846695135,-111.81321040270575,-173.16796875,-106.640625,50
360.0,0.0,70.64925055816921,71.43853361486521,-183.80615898708663,-109.63046911545177,-178.5,-103.35937500000057,50
360.0,0.0,74.22117723891247,71.11192947466094,-189.28768244285922,-107.45900168014771,-183.66796875000003,-100.07812499999943,50
360.0,0.0,77.77677371264552,70.68449115233477,-194.6606325268666,-105.28859868260156,-188.671875,-96.796875,50
360.0,0.0,81.31099827026226,70.15624249102927,-199.92506246099668,-103.10925398096515,-193.51171875,-93.515625,50
360.0,0.0,84.81881039481372,69.52640266645744,-205.08052516004494,-100.91107881704488,-198.1875,-90.234375,50
360.0,0.0,88.2951305281366,68.79343377504625,-210.1260791008972,-98.6842285536352,-202.69921875,-86.953125,50
360.0,0.0,91.73480221688891,67.95508398098491,-215.06029052857895,-96.41884185911294,-207.046875,-83.671875,50
360.0,0.0,95.13255641593815,67.00842902261428,-219.8812326215346,-94.10499276331393,-211.23046875,-80.39062500000057,50
360.0,0.0,98.48297786706887,65.94991499657112,-224.5864822597003,-91.73265661072605,-215.25000000000003,-77.10937499999943,50
360.0,0.0,101.78047361689742,64.77540553727721,-229.1731150902366,-89.29169154293561,-219.10546875,-73.828125,50
360.0,0.0,105.01924389376128,63.4802367690952,-233.63769966738337,-86.77183774822993,-222.796875,-70.54687500000057,50
360.0,0.0,108.19325573221604,62.05928370347493,-237.97629155479487,-84.1627373057753,-226.32421875000003,-67.26562499999943,50
360.0,0.0,111.29621991738979,60.507042043721526,-242.18442842008363,-81.4539779920915,-229.6875,-63.98437500000057,50
360.0,0.0,114.32157201957587,58.81772959279914,-246.2571273196882,-78.635164856762,-232.88671875000003,-60.70312499999943,50
360.0,0.0,117.26245849921582,56.985411560545174,-250.1888855625263,-75.69602363605782,-235.921875,-57.421875,50
360.0,0.0,120.11172907724308,55.004153940468825,-253.9736867443292,-72.62654005442869,-238.79296875,-54.14062500000057,50
360.0,0.0,122.86193677426652,52.868208653978854,-257.60501374705063,-69.41713863571294,-241.50000000000003,-50.85937499999943,50
360.0,0.0,125.50534720696547,50.572233204512145,-261.0758706788363,-66.058903655927,-244.04296875,-47.578125,50
360.0,0.0,128.03395886719107,48.11154600097325,-264.37881586163263,-62.54384315762195,-246.421875,-44.296875,50
360.0,0.0,130.43953616723974,45.48241616801647,-267.50600801951373,-58.86519436553499,-248.63671875,-41.015625,50
360.0,0.0,132.71365697564056,42.68238347460624,-270.4492677377905,-55.01776529929998,-250.6875,-37.73437500000057,50
360.0,0.0,134.84777614937087,39.71059998785904,-273.2001560027555,-50.9983028788929,-252.57421875000003,-34.453125,50
360.0,0.0,136.83330614876382,36.56818034383946,-275.7500711467001,-46.80587252927012,-254.29687500000003,-31.171875,50
360.0,0.0,138.6617151659558,33.25854246359313,-278.0903647731636,-42.4422285999276,-255.85546875000003,-27.89062499999943,50
360.0,0.0,140.32464228913545,29.787715701341995,-280.21247620316,-37.91214946639798,-257.25,-24.609375,50
360.0,0.0,141.81402807420255,26.164589583908082,-282.1080836764799,-33.22370686992599,-258.48046875,-21.328125000001137,50
360.0,0.0,143.12225755339796,22.401074432690393,-283.7692690199762,-28.38843694672846,-259.54687500000006,-18.046875,50
360.0,0.0,144.24231127503248,18.51214620524786,-285.18869086731263,-23.421381579441913,-260.44921875000006,-14.765625,50
360.0,0.0,145.16791858529487,14.515752597357618,-286.3597599462847,-18.340974011596245,-261.18750000000006,-11.484374999998863,50
360.0,0.0,145.89370621516275,10.432566088051658,-287.27680864686454,-13.168752419969678,-261.76171875,-8.203125,50
360.0,0.0,146.41533451956533,6.285581780497296,-287.935246267863,-7.928898878637938,-262.171875,-4.921875000001137,50
360.0,0.0,146.7296136085902,2.099572386697446,-288.3316912117949,-2.647617514135163,-262.41796875000006,-1.640625,50
360.0,0.0,146.83459222792507,0.0,-288.4640720875017,0.0,-262.50000000000006,0.0,50
360.0,0.0,146.83459222792507,-2.9623379090577373,-288.4640720875017,6.400305956793773,-262.5,-2.8125,50
360.0,0.0,146.68647533247218,-8.826985473277773,-288.144056789662,19.147087033824164,-262.640625,-8.4375,50
360.0,0.0,146.2451260588083,-14.514572254101381,-287.1867024379708,31.735896265399788,-263.0625,-14.0625,50
360.0,0.0,145.51939744610323,-19.91672275859912,-285.5999076247008,44.07268804107616,-263.765625,-19.6875,50
360.0,0.0,144.52356130817327,-24.93820358862081,-283.396273222647,56.07879626761019,-264.75,-25.3125,50
360.0,0.0,143.27665112874223,-29.49978324328299,-280.5923334092665,67.69439267348957,-266.015625,-30.9375,50
360.0,0.0,141.80166196657808,-33.539318484645264,-277.207613775592,78.87995552164853,-267.5625,-36.5625,50
360.0,0.0,140.12469604234582,-37.01122344702867,-273.26361599950957,89.61592835460806,-269.390625,-42.1875,50
360.0,0.0,138.27413486999438,-39.884686229279396,-268.78281958177917,99.90098351281404,-271.5,-47.8125,50
360.0,0.0,136.27990055853041,-42.14108514507757,-263.78777040613846,109.7494034405554,-273.890625,-53.4375,50
360.0,0.0,134.17284630127654,-43.771038873583734,-258.3003002341107,119.18807204799293,-276.5625,-59.0625,50
360.0,0.0,131.98429435759735,-44.77143960692331,-252.34089663171105,128.25347172155546,-279.515625,-64.6875,50
360.0,0.0,129.74572237725118,-45.14270677721555,-245.92822304563327,136.98895504401548,-282.75,-70.3125,50
360.0,0.0,127.4885870383904,-44.886392037338396,-239.0787752934325,145.44243877507824,-286.265625,-75.9375,50
360.0,0.0,125.24426743652349,-44.003181031362715,-231.8066533546786,153.66457038148724,-290.0625,-81.5625,50
360.0,0.0,123.04410838495535,-42.49127946393543,-224.12342483560423,161.70735021893165,-294.140625,-87.1875,50
360.0,0.0,120.91954441175858,-40.34513790247587,-216.03805732465764,169.62315265379402,-298.5,-92.8125,50
360.0,0.0,118.90228751663479,-37.55445609499333,-207.55689969196794,177.4640703952872,-303.140625,-98.4375,50
360.0,0.0,117.02456471188512,-34.103407324346335,-198.68369617220358,185.28150084106642,-308.0625,-104.0625,50
360.0,0.0,115.3193943456678,-29.970031410522324,-189.41962113015026,193.12589507469852,-313.265625,-109.6875,50
360.0,0.0,113.82089277514169,-25.125757899331802,-179.76332637641534,201.04659459594586,-318.75,-115.3125,50
360.0,0.0,112.5646048801751,-19.535036708697362,-169.71099664661804,209.0916846919174,-324.515625,-120.9375,50
360.0,0.0,111.58785304474023,-13.155071232171167,-159.25641241202217,217.30779448918952,-330.5625,-126.5625,50
360.0,0.0,110.93009948313167,-5.935668724040966,-148.3910226875627,225.73977086203683,-336.890625,-132.1875,50
360.0,0.0,110.63331604692962,2.1807545573977904,-137.10403414446085,234.4301457060783,-343.5,-137.8125,50
360.0,0.0,110.74235377479951,11.25894936932923,-125.38252685915694,243.41830316850803,-350.390625,-143.4375,50
360.0,0.0,111.30530124326597,21.370294766433062,-113.21161170073154,252.73923517476078,-357.5625,-149.0625,50
360.0,0.0,112.37381598158763,32.59181061421117,-100.5746499419935,262.4217505199212,-365.015625,-154.6875,50
360.0,0.0,114.00340651229818,45.00454245736307,-87.45356241599744,272.48597649161354,-372.75,-160.3125,50
360.0,0.0,116.25363363516634,58.691089432572596,-73.82926359141676,282.93996596124856,-380.765625,-165.9375,50
360.0,0.0,119.18818810679497,73.73199388817966,-59.682265293354334,293.77520381240345,-389.0625,-171.5625,50
360.0,0.0,122.87478780120395,90.2006666464743,-44.99350510273416,304.96080612168697,-397.640625,-177.1875,50
360.0,0.0,127.38482113352767,108.15650096427049,-29.745464796649813,316.4362424418519,-406.5,-182.8125,50
360.0,0.0,132.7926461817412,127.63585865462915,-13.923652674557218,328.10251378177895,-415.640625,-188.4375,50
360.0,0.0,139.17443911447265,148.64073456669644,2.48147301453173,339.81192409207523,-425.0625,-194.0625,50
360.0,0.0,146.60647584280747,171.12517513841908,19.47206921913549,351.3569351995892,-434.765625,-199.6875,50
360.0,0.0,155.16273459972842,194.98000346284357,37.03991597911495,362.4591326944835,-444.75,-205.31250000000114,50
360.0,0.0,164.9117347728706,220.01713252489367,55.16287261383913,372.7600609167189,-455.01562500000006,-210.9375,50
360.0,0.0,175.91259139911529,245.95571890908388,73.80087565967507,381.8165429603576,-465.56250000000006,-216.56249999999886,50
360.0,0.0,188.21037734456948,272.4134923584853,92.89170280769295,389.1038916085432,-476.390625,-222.1875,50
360.0,0.0,201.83105196249375,291.302528306627,112.34689738812011,384.3809206479443,-487.5,-222.1875,50
360.0,0.0,216.3961783778251,300.4056967113428,131.56594342051733,367.87531765048413,-498.609375,-216.5625,50
360.0,0.0,231.41646321339223,306.3972697726962,149.95970930304154,349.6493966989044,-509.4375,-210.9375,50
360.0,0.0,246.73632670202704,309.4151909738139,167.44217913798676,329.9684810851096,-519.984375,-205.3125,50
360.0,0.0,262.20708625071774,309.68600117382607,183.94060319224224,309.1684270242263,-530.25,-199.6875,50
360.0,0.0,277.69138630940904,307.5036677358719,199.39902454345355,287.6254782727108,-540.234375,-194.0625,50
360.0,0.0,293.06656969620263,303.2042580800396,213.7802984570891,265.7259746595446,-549.9375,-188.4375,50
360.0,0.0,308.2267826002046,297.1404727262495,227.06659719006632,243.8397186357463,-559.359375,-182.8125,50
360.0,0.0,323.0838062365171,289.6592540265897,239.25858312185363,222.2995566239058,-568.5,-177.1875,50
360.0,0.0,337.5667689378466,281.0844412999245,250.37356095304892,201.3882281423423,-577.359375,-171.5625,50
360.0,0.0,351.6209910028428,271.7051649900884,260.44297236016604,181.33220588527251,-585.9375,-165.9375,50
360.0,0.0,365.2062492523472,261.76965811050195,269.50958265442966,162.30134759138537,-594.234375,-160.3125,50
360.0,0.0,378.2947321578723,251.48353879311003,277.62465003399893,144.41276166482226,-602.25,-154.6875,50
360.0,0.0,390.8689090975278,241.011366375609,284.84528811724005,127.73726834873514,-609.984375,-149.0625,50
360.0,0.0,402.91947741630827,230.48029840195113,291.2321515346768,112.30707149019395,-617.4375,-143.4375,50
360.0,0.0,414.4434923364058,219.9848606443038,296.8475051091865,98.1236010404416,-624.609375,-137.8125,50
360.0,0.0,425.442735368621,209.59208834501737,301.7536851612086,85.16483930629988,-631.5,-132.1875,50
360.0,0.0,435.9223397858719,199.3465384826743,306.0119271265236,73.3917450979493,-638.109375,-126.5625,50
360.0,0.0,445.8896667100056,189.27487548187287,309.68151438142104,62.75361634627984,-644.4375,-120.9375,50
360.0,0.0,455.35341048409924,179.38988493191005,312.81919519873503,53.19238409686818,-650.484375,-115.3125,50
360.0,0.0,464.32290473069475,169.6938738037761,315.47881440357844,44.64592145183815,-656.25,-109.6875,50
360.0,0.0,472.80759842088355,160.18147995804725,317.71111047617035,37.050496070517056,-661.734375,-104.0625,50
360.0,0.0,480.8166724187859,150.84194862878235,319.5636352796962,30.342509304937266,-666.9375,-98.4375,50
360.0,0.0,488.35876985022503,141.66094836133993,321.08076074494306,24.459661016055634,-671.859375,-92.8125,50
360.0,0.0,495.441817268292,132.62200099753613,322.30374379574585,19.341665319344656,-676.5,-87.1875,50
360.0,0.0,502.07291731816883,123.70759514936594,323.2708270617131,14.93062472593806,-680.859375,-81.5625,50
360.0,0.0,508.25829707563713,114.90004385306179,324.01735829801,11.171151879167383,-684.9375,-75.9375,50
360.0,0.0,514.0032992682902,106.18213708793746,324.57591589196835,8.010311231379319,-688.734375,-70.3125,50
360.0,0.0,519.3124061226871,97.53762996863088,324.9764314535373,5.397438397153564,-692.25,-64.6875,50
360.0,0.0,524.1892876211186,88.9515984394302,325.246303373395,3.2838827465184295,-695.484375,-59.0625,50
360.0,0.0,528.6368675430901,80.41068658073527,325.4104975107209,1.6227088929804268,-698.4375,-53.4375,50
360.0,0.0,532.6574018721269,71.90326331453662,325.49163295536994,0.3683847371689808,-701.109375,-47.812500000002274,50
360.0,0.0,536.2525650378537,63.41950136817104,325.5100521922284,-0.5235227574769397,-703.5000000000001,-42.1875,50
360.0,0.0,539.4235401062623,54.95138775052055,325.48387605435454,-1.0966282492370283,-705.6093750000001,-36.562499999997726,50
360.0,0.0,542.1711094937883,46.49267259873113,325.4290446418927,-1.3939739445333998,-707.4375,-30.9375,50
360.0,0.0,544.4957431237249,38.03876192210964,325.359345944666,-1.4582336176522404,-708.984375,-25.3125,50
360.0,0.0,546.3976812198304,29.586559335714355,325.2864342637834,-1.3318712946136202,-710.25,-19.6875,50
360.0,0.0,547.8770091866161,21.13426214738638,325.2198406990527,-1.0572546223215795,-711.234375,-14.0625,50
360.0,0.0,548.9337222939854,12.681117928559615,325.16697796793665,-0.6767261237018829,-711.9375,-8.4375,50
360.0,0.0,549.5677781904134,4.227148738225424,325.13314166175155,-0.23263838424554706,-712.359375,-2.8125,50
360.0,0.0,549.7791356273246,0.0,325.1215097425393,0.0,-712.5,0.0,50
360.0,0.0,549.7791356273246,0.944245078824224,325.1215097425393,-0.254926463967422,-712.5,0.0,50
360.0,0.0,549.8263478812659,2.8328109562107784,325.1087634193409,-0.7658378446467395,-712.5,0.0,50
360.0,0.0,549.9679884290764,4.7216067888166435,325.07047152710857,-1.2799250649140959,-712.5,0.0,50
360.0,0.0,550.2040687685172,6.61079521542888,325.00647527386286,-1.7993069829776687,-712.5,0.0,50
360.0,0.0,550.5346085292887,8.50055293165724,324.916509924714,-2.3261050008170514,-712.5,0.0,50
360.0,0.0,550.9596361758715,10.391076421551588,324.8002046746731,-2.8624442749276113,-712.5,0.0,50
360.0,0.0,551.4791899969491,12.282587800771125,324.65708246092674,-3.410455123189422,-712.5,0.0,50
360.0,0.0,552.0933193869877,14.175340807203156,324.4865597047673,-3.9722746878419457,-712.5,0.0,50
360.0,0.0,552.8020864273478,16.069626977944154,324.2879459703752,-4.550048917999447,-712.5,0.0,50
360.0,0.0,553.605567776245,17.965782055596264,324.0604435244752,-5.145934939142762,-712.5,0.0,50
360.0,0.0,554.5038568790249,19.86419267181418,323.80314677751807,-5.762103882308338,-712.5,0.0,50
360.0,0.0,555.4970665126156,21.765303362194572,323.51504158340265,-6.400744251920969,-712.5,0.0,50
360.0,0.0,556.5853316807253,23.66962397396719,323.1950043708066,-7.064065919195173,-712.5,0.0,50
360.0,0.0,557.7688128794236,25.57773753704396,322.84180107484684,-7.754304837345671,-712.5,0.0,50
360.0,0.0,559.0476997562758,27.490308679884947,322.45408583297956,-8.473728586292282,-712.5,0.0,50
360.0,0.0,560.4222151902701,29.408092684529947,322.03039940366494,-9.224642868497313,-712.5,0.0,50
360.0,0.0,561.8926198244966,31.3319452912242,321.5691672602401,-10.009399094068385,-712.5,0.0,50
360.0,0.0,563.4592170890578,33.26283338167741,321.06869730553666,-10.830403213693671,-712.5,0.0,50
360.0,0.0,565.1223587581417,35.201846693150856,320.527177144852,-11.690125982415793,-712.5,0.0,50
360.0,0.0,566.8824510927992,37.150210743127445,319.9426708457312,-12.591114866997941,-712.5,0.0,50
360.0,0.0,568.7399616299556,39.109301177911675,319.3131151023813,-13.536007846165603,-712.5,0.0,50
360.0,0.0,570.6954266888512,41.08065979940193,318.636314710073,-14.527549397298571,-712.5,0.0,50
360.0,0.0,572.7494596788213,43.06601257427701,317.9099372402081,-15.568609017802828,-712.5,0.0,50
360.0,0.0,574.9027603075351,45.06728999101824,317.13150678931794,-16.6622026968696,-712.5,0.0,50
360.0,0.0,577.156124807086,47.08665020612443,316.29839665447446,-17.811517836289568,-712.5,0.0,50
360.0,0.0,579.5104573173923,49.12650551420029,315.40782076266,-19.01994222332405,-712.5,0.0,50
360.0,0.0,581.9667825931023,51.18955279408965,314.4568236514938,-20.291097787676335,-712.5,0.0,50
360.0,0.0,584.5262602328067,53.2788087291965,313.44226876210996,-21.628880038425677,-712.5,0.0,50
