p1,v1,p2,v2,p3,v3,p4,v4,dt
360.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
360.0,-1.0000000000002274,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.95,-2.9999999999995453,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.8,-5.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.55,-7.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.2,-8.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
358.75,-11.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
358.2,-12.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
357.55,-15.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
356.8,-17.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
355.95,-18.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
355.0,-21.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
353.95,-22.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
352.8,-25.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
351.55,-27.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
350.2,-28.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
348.75,-31.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
347.2,-32.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
345.55,-35.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
343.8,-37.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
341.95,-38.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
340.0,-41.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
337.95,-42.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
335.8,-45.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
333.55,-47.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
331.2,-48.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
328.75,-51.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
326.2,-52.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
323.55,-55.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
320.8,-57.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
317.95,-58.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
315.0,-61.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
311.95,-62.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
308.8,-65.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
305.55,-67.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
302.2,-68.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
298.75,-71.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
295.2,-72.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
291.55,-75.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
287.8,-77.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
283.95,-78.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
280.0,-81.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
275.95,-82.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
271.8,-85.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
267.55,-87.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
263.2,-88.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
258.75,-91.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
254.2,-92.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
249.55,-95.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
244.8,-97.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
239.95,-98.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
235.0,-101.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
229.95,-103.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
224.79999999999998,-105.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
219.54999999999998,-106.99999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
214.2,-108.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
208.75,-111.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
203.2,-113.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
197.54999999999998,-115.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
191.79999999999998,-116.99999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
185.95,-119.00000000000034,0.0,0.0,0.0,0.0,-0.0,0.0,50
179.99999999999997,-118.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
174.04999999999998,-117.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
168.19999999999996,-115.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
162.44999999999996,-112.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
156.79999999999998,-111.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
151.24999999999997,-108.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
145.79999999999998,-107.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
140.44999999999996,-105.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
135.19999999999996,-102.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
130.04999999999998,-101.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
124.99999999999997,-99.00000000000006,0.0,0.0,0.0,0.0,-0.0,0.0,50
120.04999999999997,-96.99999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
115.19999999999997,-95.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
110.44999999999997,-93.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
105.79999999999997,-90.99999999999994,0.0,0.0,0.0,0.0,-0.0,0.0,50
101.24999999999997,-89.00000000000034,0.0,0.0,0.0,0.0,-0.0,0.0,50
96.79999999999995,-86.99999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
92.44999999999996,-85.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
88.19999999999996,-83.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
84.04999999999995,-80.99999999999994,0.0,0.0,0.0,0.0,-0.0,0.0,50
79.99999999999996,-79.00000000000006,0.0,0.0,0.0,0.0,-0.0,0.0,50
76.04999999999995,-76.9999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,50
72.19999999999997,-75.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
68.44999999999997,-73.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
64.79999999999997,-70.99999999999994,0.0,0.0,0.0,0.0,-0.0,0.0,50
61.24999999999997,-68.99999999999991,0.0,0.0,0.0,0.0,-0.0,0.0,50
57.799999999999976,-67.00000000000003,0.0,0.0,0.0,0.0,-0.0,0.0,50
54.449999999999974,-65.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
51.199999999999974,-62.99999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,50
48.049999999999976,-60.99999999999994,0.0,0.0,0.0,0.0,-0.0,0.0,50
44.99999999999998,-59.000000000000625,0.0,0.0,0.0,0.0,-0.0,0.0,50
42.04999999999995,-57.00000000000003,0.0,0.0,0.0,0.0,-0.0,0.0,50
39.199999999999946,-55.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
36.449999999999946,-52.99999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,50
33.79999999999995,-50.99999999999994,0.0,0.0,0.0,0.0,-0.0,0.0,50
31.24999999999995,-48.999999999999915,0.0,0.0,0.0,0.0,-0.0,0.0,50
28.799999999999955,-47.00000000000017,0.0,0.0,0.0,0.0,-0.0,0.0,50
26.449999999999946,-45.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
24.199999999999946,-42.99999999999983,0.0,0.0,0.0,0.0,-0.0,0.0,50
22.049999999999955,-41.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
19.999999999999943,-38.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
18.049999999999955,-37.00000000000017,0.0,0.0,0.0,0.0,-0.0,0.0,50
16.199999999999946,-34.99999999999943,0.0,0.0,0.0,0.0,-0.0,0.0,50
14.449999999999974,-32.99999999999983,0.0,0.0,0.0,0.0,-0.0,0.0,50
12.799999999999983,-30.999999999999943,0.0,0.0,0.0,0.0,-0.0,0.0,50
11.249999999999986,-29.000000000000057,0.0,0.0,0.0,0.0,-0.0,0.0,50
9.799999999999983,-27.00000000000017,0.0,0.0,0.0,0.0,-0.0,0.0,50
8.449999999999974,-25.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
7.199999999999974,-22.99999999999983,0.0,0.0,0.0,0.0,-0.0,0.0,50
6.049999999999983,-20.999999999999943,0.0,0.0,0.0,0.0,-0.0,0.0,50
4.999999999999986,-19.000000000000057,0.0,0.0,0.0,0.0,-0.0,0.0,50
4.049999999999983,-16.999999999999886,0.0,0.0,0.0,0.0,-0.0,0.0,50
3.1999999999999886,-15.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
2.4499999999999886,-13.000000000000114,0.0,0.0,0.0,0.0,-0.0,0.0,50
1.799999999999983,-11.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
1.2499999999999716,-8.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.799999999999983,-6.999999999999886,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.44999999999998863,-5.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.19999999999998863,-3.0000000000001137,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.04999999999998295,-0.9999999999996589,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.0,2.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.1125,6.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
0.45,11.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
1.0125,15.750000000000002,0.0,0.0,0.0,0.0,-0.0,0.0,50
1.8,20.249999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,50
2.8125,24.749999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,50
4.05,29.250000000000007,0.0,0.0,0.0,0.0,-0.0,0.0,50
5.5125,33.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
7.2,38.25000000000001,0.0,0.0,0.0,0.0,-0.0,0.0,50
9.1125,42.749999999999986,0.0,0.0,0.0,0.0,-0.0,0.0,50
11.25,47.250000000000014,0.0,0.0,0.0,0.0,-0.0,0.0,50
13.6125,51.74999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,50
16.2,56.25000000000007,0.0,0.0,0.0,0.0,-0.0,0.0,50
19.012500000000003,60.74999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,50
22.05,65.24999999999999,0.0,0.0,0.0,0.0,-0.0,0.0,50
25.3125,69.75000000000001,0.0,0.0,0.0,0.0,-0.0,0.0,50
28.8,74.25000000000004,0.0,0.0,0.0,0.0,-0.0,0.0,50
32.5125,78.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
36.45,83.25000000000003,0.0,0.0,0.0,0.0,-0.0,0.0,50
40.612500000000004,87.74999999999991,0.0,0.0,0.0,0.0,-0.0,0.0,50
45.0,92.25000000000009,0.0,0.0,0.0,0.0,-0.0,0.0,50
49.612500000000004,96.74999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,50
54.45,101.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
59.5125,105.74999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
64.8,110.25000000000006,0.0,0.0,0.0,0.0,-0.0,0.0,50
70.3125,114.75000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
76.05000000000001,119.24999999999983,0.0,0.0,0.0,0.0,-0.0,0.0,50
82.0125,123.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
88.2,128.25000000000017,0.0,0.0,0.0,0.0,-0.0,0.0,50
94.61250000000001,132.74999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
101.25,137.25000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
108.11250000000001,141.74999999999983,0.0,0.0,0.0,0.0,-0.0,0.0,50
115.2,146.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
122.5125,150.75000000000017,0.0,0.0,0.0,0.0,-0.0,0.0,50
130.05,155.24999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
137.8125,159.75000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
145.8,164.2500000000001,0.0,0.0,0.0,0.0,-0.0,0.0,50
154.01250000000002,168.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
162.45000000000002,173.2499999999999,0.0,0.0,0.0,0.0,-0.0,0.0,50
171.1125,177.74999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
180.0,177.74999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
188.8875,173.25000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
197.55,168.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
205.9875,164.24999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
214.2,159.75000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
222.1875,155.24999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
229.95,150.75000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
237.4875,146.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
244.8,141.74999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
251.8875,137.25000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
258.75,132.74999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
265.3875,128.25000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
271.8,123.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
277.9875,119.24999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
283.95,114.75000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
289.6875,110.24999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
295.2,105.75000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
300.4875,101.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
305.55,96.74999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
310.3875,92.25000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
315.0,87.74999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
319.3875,83.25000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
323.55,78.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
327.4875,74.24999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
331.2,69.75000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
334.6875,65.24999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
337.95,60.750000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
340.9875,56.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
343.8,51.75000000000068,0.0,0.0,0.0,0.0,-0.0,0.0,50
346.38750000000005,47.25000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
348.75000000000006,42.74999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
350.88750000000005,38.250000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
352.80000000000007,33.75,0.0,0.0,0.0,0.0,-0.0,0.0,50
354.48750000000007,29.249999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
355.95000000000005,24.750000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
357.18750000000006,20.249999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
358.20000000000005,15.749999999998181,0.0,0.0,0.0,0.0,-0.0,0.0,50
358.98749999999995,11.25,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.54999999999995,6.750000000000682,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.8875,2.2500000000002274,0.0,0.0,0.0,0.0,-0.0,0.0,50
360.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
360.0,-1.0000000000002274,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.95,-2.9999999999995453,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.8,-5.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.55,-7.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
359.2,-8.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
358.75,-11.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
358.2,-12.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
357.55,-15.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
356.8,-17.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
355.95,-18.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
355.0,-21.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
353.95,-22.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
352.8,-25.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
351.55,-27.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
350.2,-28.999999999999773,0.0,0.0,0.0,0.0,-0.0,0.0,50
348.75,-31.000000000000227,0.0,0.0,0.0,0.0,-0.0,0.0,50
347.2,-32.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
345.55,-35.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
343.8,-37.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
341.95,-38.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
340.0,-41.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
337.95,-42.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
335.8,-45.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
333.55,-47.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
331.2,-48.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
328.75,-51.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
326.2,-52.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
323.55,-55.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
320.8,-57.000000000000455,0.0,0.0,0.0,0.0,-0.0,0.0,50
317.95,-58.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
315.0,-61.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
311.95,-62.999999999999545,0.0,0.0,0.0,0.0,-0.0,0.0,50
308.8,-65.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
305.55,-67.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
302.2,-68.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
298.75,-71.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
295.2,-72.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
291.55,-75.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
287.8,-77.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
283.95,-78.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
280.0,-81.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
275.95,-82.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
271.8,-85.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
267.55,-87.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
263.2,-88.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
258.75,-91.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
254.2,-92.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
249.55,-95.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
244.8,-97.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
239.95,-98.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
235.0,-101.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
229.95,-103.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
224.79999999999998,-105.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
219.54999999999998,-106.99999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
214.2,-108.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
208.75,-111.00000000000023,0.0,0.0,0.0,0.0,-0.0,0.0,50
203.2,-113.00000000000011,0.0,0.0,0.0,0.0,-0.0,0.0,50
197.54999999999998,-115.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
191.79999999999998,-116.99999999999989,0.0,0.0,0.0,0.0,-0.0,0.0,50
185.95,-119.00000000000034,0.0,0.0,0.0,0.0,-0.0,0.0,50
179.99999999999997,-118.99999999999977,0.0,0.0,0.0,0.0,-0.0,0.0,50
174.04999999999998,-117.00000000000045,0.0,0.0,0.0,0.0,-0.0,0.0,50
168.19999999999996,-115.0,0.0,0.0,0.0,0.0,-0.0,0.0,50
162.44999999999996,-112.99999999999955,0.0,0.0,0.0,0.0,-0.0,0.0,50
